,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",49,0.108,0.078,0.138,0.001,0.001,0.001
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",100,0.22,0.177,0.263,0.002,0.002,0.003
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",11,0.024,0.01,0.038,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",5,0.011,0.001,0.021,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}, {'id': 99, 'name': 'Documentary'}]",7,0.015,0.004,0.027,0,0,0
,,,,,,,"[{'id': 28, 'name': 'Action'}]",278,0.611,0.54,0.683,0.006,0.005,0.007
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",101,0.222,0.179,0.265,0.002,0.002,0.003
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10752, 'name': 'War'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 36, 'name': 'History'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",107,0.235,0.191,0.28,0.002,0.002,0.003
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",7,0.015,0.004,0.027,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",6,0.013,0.003,0.024,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",5,0.011,0.001,0.021,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",9,0.02,0.007,0.033,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",10,0.022,0.008,0.036,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",5,0.011,0.001,0.021,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",49,0.108,0.078,0.138,0.001,0.001,0.001
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",6,0.013,0.003,0.024,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",930,2.045,1.915,2.176,0.02,0.019,0.022
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10769, 'name': 'Foreign'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",27,0.059,0.037,0.082,0.001,0,0.001
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10752, 'name': 'War'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",25,0.055,0.033,0.077,0.001,0,0.001
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",9,0.02,0.007,0.033,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 37, 'name': 'Western'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 80, 'name': 'Crime'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",16,0.035,0.018,0.052,0,0,0.001
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",192,0.422,0.363,0.482,0.004,0.004,0.005
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",21,0.046,0.026,0.066,0,0,0.001
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10402, 'name': 'Music'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",8,0.018,0.005,0.03,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",4,0.009,0,0.017,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",76,0.167,0.13,0.205,0.002,0.001,0.002
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",15,0.033,0.016,0.05,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",27,0.059,0.037,0.082,0.001,0,0.001
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",23,0.051,0.03,0.071,0.001,0,0.001
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",7,0.015,0.004,0.027,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3,0.007,0,0.014,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",9,0.02,0.007,0.033,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",2,0.004,0,0.01,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 80, 'name': 'Crime'}]",1,0.002,0,0.007,0,0,0
,,,,,,,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",1,0.002,0,0.007,0,0,0
